Nome,Dato1,Dato2,Dato3,...
900,-9E. Khoeblal,20,-
901,-34A. Kalyanpur,20,-
902,9M. Kuhar,20,-
903,9A. Liaonenka,20,-
904,-10S. Prechtel,20,-
905,-36S. Callejon Hernando,20,-
906,-9T. Yamanaka,20,-
907,-7P. Bailly,19,-
908,-7R. Jodar,19,-
909,-7K. Uesugi,19,-
910,-7A. Deckers,19,-
911,-7C. Williams,19,-
912,-7A. Bellifemine,19,-
913,-6D. Dinev,19,-
914,-8N. Lootsma,19,-
915,-7C. Ferguson,19,-
916,-21A. Vales,19,-
917,-2I. Miletich,19,-
918,-2K. Cekirge,19,-
919,-2N. Schell,19,-
920,-2B. Sanchez Martinez,18,-
921,18A. Santillan,18,-
922,-101T. Fancutt,18,-
923T,-4J. Loutit,18,-
923T,-4P. Schoen,18,-
925,-3J. Hallquist Lithen,18,-
926,-5V. Jovic,18,-
927,19Y. Kawahashi,18,-
928,-4M. Sureshkumar,18,-
929,-4N. Basic,18,-
930,-4M. Mbithi,18,-
931,-4M. Cerny,18,-
932,-4L. Fantini,18,-
933,-4J. Charlton,18,-
934,-118Y. Ghazouani Durand,18,-
935,-1A. Lobanov,18,-
936,-53M. Bassem Sobhy,18,-
937,18A. Forger,18,-
938,-3N. Ciavarella,18,-
939,-40C. Camus,18,-
940,16M. Zhu,18,-
941,-3P. Jovanovic,17,-
942,-2M. Rajski,17,-
943,-1S. Fukuda,17,-
944,-35I. Becerra Otarola,17,-
945,3G. Ramskogler,17,-
946,52B. Bozemoj,17,-
947,4C. Duhan,17,-
948,2N. Jadoun,17,-
949,B. George,17,-
950,3F. Bass,17,-
951,-20G. Bosio,17,-
952,2D. Sumizawa,17,-
953,-17C. Crowther,17,-
954,3J. Sousa,16,-
955,3G. Georgiev,16,-
956,3H. Wiersholm,16,-
957,2O. Bonding,16,-
958,3S. Danilov,16,-
959,3E. Hadigian,16,-
960T,3A. Azkara,16,-
960T,3R. Matsumura,16,-
962,-19S. Watanabe,16,-
963,-19N. Baroni,16,-
964,1N. Tepmahc,16,-
965,379T. Luis,16,-
966,41A. Wang,16,-
967,-1C. Oh,16,-
968,-1A. Casanova,16,-
969,-1R. Catry,16,-
970,17G. De Almeida,16,-
971,59E. Strode,16,-
972,18P. Lu,16,-
973,-59A. Fenty,16,-
974,P. Kaukovalta,16,-
975,-2A. Setkic,16,-
976,-4P. Brown,16,-
977,-2T. Cigarran,16,-
978,-1J. Delaney,16,-
979,U. Park,15,-
980,L. Marionneau,15,-
981,A. Safonov,15,-
982,1M. Dedura-Palomero,15,-
983,-1F. Tenti,15,-
984,D. Pham,15,-
985,23B. Atlangeriev,15,-
986,I. Becroft,15,-
987,2S. Latinovic,15,-
988,4A. Fiorentini,15,-
989T,2Z. Dong,15,-
989T,-20G. Ortenzi,15,-
991,-21S. Pontjodikromo,15,-
992,2M. De Vincentis,15,-
993,2P. Masjuan Ginel,15,-
994,2A. Nagel,15,-
995,-43F. Cavallo,15,-
996,L. Fomba,15,-
997,19D. Azoidis,15,-
998,1J. Kupcic,15,-
999,-23E. Monferrer,15,-
1000,3Y. Nandal,15,-
1001,-23O. Gutierrez,15,-
1002,2D. Dietrich,14,-
1003,36A. Omarkhanov,14,-
1004,1S. Cuenin,14,-
1005,19T. Braithwaite,14,-
1006,S. Pankin,14,-
1007,2M. Descotte,14,-
1008,-20A. Pisaric,14,-
1009,2E. Simonit,14,-
1010,2J. Martin Manzano,14,-
1011,2H. Escurra Isnardi,14,-
1012,2A. Kukasian,14,-
1013,2D. Poljak,14,-
1014,44Y. Jin,14,-
1015,2A. Bonnaud,14,-
1016,-16N. Ifi,14,-
1017,-87T. Berkieta,14,-
1018,42M. Efstathiou,14,-
1019,N. Lehmann,14,-
1020,-19P. Trochu,14,-
1021,-3V. Basel,14,-
1022,39K. Matsuda,14,-
1023,290P. Bastiaansen,13,-
1024,-3F. Egea,13,-
1025,-3P. Rodrigues,13,-
1026,-3O. Weightman,13,-
1027,-3I. Carou,13,-
1028,-228A. Bodmer,13,-
1029,-3G. Decamps,13,-
1030T,-45B. Pietri,13,-
1030T,-3M. Welte,13,-
1032,19I. Eqbal,13,-
1033,-5C. Harper,13,-
1034,-5A. Nordquist,13,-
1035,-42B. Bicknell,13,-
1036,-5A. Boros,13,-
1037,-90L. Giacomini,13,-
1038,-6R. Ho,13,-
1039,-5D. Rapagnetta,13,-
1040,-38B. Perez,13,-
1041,95L. Miedler,12,-
1042,561M. Kouame,12,-
1043,-3J. Barki,12,-
1044,-3L. Claverie,12,-
1045,-3R. Bennani,12,-
1046,-3G. Klier Junior,12,-
1047,-3F. Nidunjianzan,12,-
1048,-3I. Valiev,12,-
1049,-3N. Hornitschek,12,-
1050,-2J. Lee,12,-
1051,-4I. Ivanov,12,-
1052,-3C. Bulus,12,-
1053,-2A. Bronzetti,12,-
1054,-1M. Lipp,12,-
1055,-1M. Plunger,12,-
1056,-1T. Ruehl,12,-
1057,-1R. Tosetto,12,-
1058,1R. Alujas,12,-
1059,-2R. Izquierdo Luque,12,-
1060,64J. Bilardo,12,-
1061,-26A. Nefve,12,-
1062,-26M. Ochi,12,-
1063,D. Khazime,12,-
1064,69D. De Jonge,12,-
1065,-45M. Krajci,12,-
1066,-4N. Villalon,12,-
1067,-29S. Hess,12,-
1068,-1N. Kotzen,11,-
1069,-1C. Craig,11,-
1070,-1L. Renard,11,-
1071,-1A. Ciric,11,-
1072,J. Weekes,11,-
1073,1S. Dominko,11,-
1074,-3L. Deflandre,11,-
1075T,L. Preda,11,-
1075T,V. Vardhan,11,-
1077,R. Agarwal,11,-
1078,C. Hernandez,11,-
1079,P. Barbier Gazeu,11,-
1080,L. Sorrentino,11,-
1081,-71G. Donev,11,-
1082,32N. Arseneault,11,-
1083T,32A. Bojarski,11,-
1083T,64T. Duran,11,-
1085,-2Y. Zeng,11,-
1086T,34C. Chen,11,-
1086T,-4N. Hipfl,11,-
1088,-55P. Verbin,11,-
1089,-8H. Jones,11,-
1090,-6S. Sim,11,-
1091,-5K. Filar,11,-
1092,-4T. Loof,11,-
1093,-4A. Freire Da Silva,11,-
1094,90P. Fellin,11,-
1095,-8D. Fix,11,-
1096,-6T. Sach,11,-
1097,-5F. Speziali,11,-
1098,-4L. Lorusso,11,-
1099,-6G. Misasi,11,-
1100,32M. Molder,11,-
1101,-6G. Saritas,11,-
1102,-5K. Kirci,11,-
1103,-39S. Ryan Ziegann,11,-
1104,-8P. Tsitsipas,11,-
1105,-39B. Butulija,11,-
1106,-8M. Makhlouf,11,-
1107,-7M. Valkusz,10,-
1108T,-7S. Gorzny,10,-
1108T,-7C. Li,10,-
1110,-6H. Laaksonen,10,-
1111,-5C. Overbeck,10,-
1112T,-5E. Aguiard,10,-
1112T,-5L. Staeheli,10,-
1114,-5G. Iradukunda,10,-
1115,-42C. Gimeno Valero,10,-
1116,-6M. Kamrowski,10,-
1117,-6M. Covato,10,-
1118,-6E. Gomez,10,-
1119,-6D. Salazar,10,-
1120,-70T. Deschamps,10,-
1121,-6S. Ivanov,10,-
1122,-4A. Funk,10,-
1123,-4P. Jordan,10,-
1124,-3J. Gschwendtner,10,-
1125,-3J. Ross,10,-
1126,S. Reitano,10,-
1127,-2L. Malgaroli,10,-
1128,R. Rodriguez - Pace,10,-
1129,1K. Pearson,10,-
1130,-93H. Liu,10,-
1131,-66D. Sakellaridis,10,-
1132,3C. Van Schalkwyk,9,-
1133,-32J. Angele,9,-
1134,4M. Pecotic,9,-
1135,4J. Navasirisomboon,9,-
1136,4R. Tanuma,9,-
1137,5E. Kohlmann De Freitas,9,-
1138,5S. Nakagawa,9,-
1139,5K. Szymkowiak,9,-
1140,5A. Sinha,9,-
1141,5M. Tobon,9,-
1142,5J. Trinker,9,-
1143T,-2A. Fernandez Canovas,9,-
1143T,6R. Pascual Ferra,9,-
1145,6V. Tonejc,9,-
1146,4M. Petkovic,9,-
1147,6M. Maksimovic,9,-
1148,3A. Paolini,9,-
1149,5J. Barnat,9,-
1150T,35N. Bruna,9,-
1150T,-23A. Turriziani Alvarez,9,-
1152,38M. Whitehouse,9,-
1153T,-24G. Calvano,9,-
1153T,2L. Raquillet,9,-
1155T,-24F. Campana,9,-
1155T,1K. Kawachi,9,-
1155T,1G. Srbljak,9,-
1158,S. Park,9,-
1159,J. Hrazdil,9,-
1160,44N. Tajima,9,-
1161,-1A. Habib,9,-
1162,-28K. Nishiwaki,9,-
1163,-26Q. Folliot,8,-
1164,-2B. Malla,8,-
1165,-2L. Pow,8,-
1166,-1C. Dong,8,-
1167,-62T. Stodder,8,-
1168,-2A. Dubrivnyy,8,-
1169,-2M. Martinez Serrano,8,-
1170,-7T. Sahtali,8,-
1171,-3C. Woestendick,8,-
1172T,-3K. Bennani,8,-
1172T,-3L. Branger,8,-
1174,-3Y. Dlimi,8,-
1175,41J. Von Der Schulenburg,8,-
1176,-4W. Jansen,8,-
1177,-3A. Santamarta Roig,8,-
1178,-5J. Sarr,8,-
1179,248M. Bobichon,8,-
1180,-4N. Rodrigues,8,-
1181,37F. Moroni,8,-
1182T,-67V. Kopeikin,8,-
1182T,-4T. Suksumrarn,8,-
1184T,-5E. Ambarzumjan,8,-
1184T,-5D. Sarksian,8,-
1186,-5B. Fernandez,8,-
1187,42M. Hopp,8,-
1188,2J. Goncalves Ceolin,8,-
1189,-6I. Okamura,8,-
1190,-3Y. Jang,8,-
1191,-2L. Namigandet Tenguere,8,-
1192,43N. Thurner,8,-
1193,I. Forcano Aparicio,8,-
1194T,-7S. Heredia,8,-
1194T,-2R. Pieleanu,8,-
1196T,-3L. Carraro,8,-
1196T,-3V. Perruzza,8,-
1198,263I. Almazan Valiente,8,-
1199,-1L. Simkiss,8,-
1200T,-7H. Pierre,8,-
1200T,-364F. Salle,8,-
1202,-2N. Sinha,8,-
1203,-4S. Vujic,8,-
1204,-3J. Garcia Mestre,8,-
1205,M. Zielinski,8,-
1206,-46M. Kriznik,8,-
1207,A. Petrov,8,-
1208,R. Haase,7,-
1209T,1A. Arcila,7,-
1209T,1T. Gabashvili,7,-
1211,1L. Gagliardo,7,-
1212,1M. Vocel,7,-
1213,4V. Ahti,7,-
1214,A. Lim,7,-
1215,C. Stirbu,7,-
1216,3I. Urribarrens Ramirez,7,-
1217,3R. Tiukaev,7,-
1218,3G. Perego,7,-
1219,3K. Zuk,7,-
1220,3T. Browning,7,-
1221,4D. Little,7,-
1222T,3M. Fitriadi,7,-
1222T,7P. Kumar,7,-
1224,7G. Hornung,7,-
1225,2M. Castañeda,7,-
1226T,6V. Lapalu,7,-
1226T,6A. Vincent,7,-
1228,6G. Ghetu,7,-
1229,8R. Oumaouche,7,-
1230,59R. Faucon,7,-
1231,55Y. Lalami Laaroussi,7,-
1232T,10M. Alimli,7,-
1232T,55J. Schlageter,7,-
1234,5S. Banthia,7,-
1235,6G. Vulpitta,7,-
1236T,6J. Bol,7,-
1236T,6S. Price,7,-
1238,7A. Mujakic,7,-
1239,1K. Chopra,7,-
1240,7Y. Inui,7,-
1241,-150D. Van Orderlain,7,-
1242,10B. Yin,7,-
1243,6B. Torrealba,7,-
1244,6T. Stringer,7,-
1245,7L. Rivera,7,-
1246,5J. Schifris,7,-
1247,7L. Raquin,6,-
1248T,7B. Bayldon,6,-
1248T,7K. Lee,6,-
1250,9F. Duda,6,-
1251T,6S. Baum,6,-
1251T,62B. Willwerth,6,-
1253,5H. Coquelin,6,-
1254,141A. Huertas Del Pino Cordova,6,-
1255,5B. Baker,6,-
1256,5D. Salvestre,6,-
1257,5T. Setodji,6,-
1258,5L. Maxted,6,-
1259,5S. Johnson,6,-
1260,12I. Kudriashov,6,-
1261T,4L. Esquici,6,-
1261T,8A. Metreveli,6,-
1261T,59J. Peck,6,-
1261T,-84M. Shin,6,-
1261T,4A. Spadola,6,-
1266,1T. Torres,6,-
1267,1S. Brosset,6,-
1268,59M. Sabas,6,-
1269,1C. Meng,6,-
1270,1M. Benchakroun,6,-
1271,1N. Slavic,6,-
1272T,2A. Coccioli,6,-
1272T,-48G. Elicha Navas,6,-
1274,1D. Salton,6,-
1275T,1J. de Almeida,6,-
1275T,1Y. Kusuhara,6,-
1277,2Z. Ludoski,6,-
1278T,2E. Cook,6,-
1278T,2J. Cundom,6,-
1278T,2Y. Panak,6,-
1281,-53L. Sheyngezikht,6,-
1282,1R. Kis Balazs,6,-
1283T,61C. Bertimon,6,-
1283T,1J. Morandais,6,-
1285,A. Berger,6,-
1286,1O. Shimanov,6,-
1287,-51V. Marysko,6,-
1288,-102C. Chaiyarin,6,-
1289T,-51I. Denisov,6,-
1289T,2F. Musitelli,6,-
1291,5Y. Jeong,6,-
1292T,1A. Chayka,6,-
1292T,-2M. Schoenhaus,6,-
1294,M. Lazaro Juncadella,6,-
1295,-98F. Simonsson,6,-
1296T,-48F. Bidan,6,-
1296T,73T. Genier,6,-
1298T,3F. Aguilar Cardozo,6,-
1298T,-1R. Dickerson,6,-
1298T,3P. Oplustil,6,-
1298T,73L. Pinto,6,-
1302T,-4L. Bataljin,6,-
1302T,-56A. Zgirovsky,6,-
1304,-1V. Kalina,6,-
1305T,-5E. Bynoe,6,-
1305T,-1G. Di Natale,6,-
1305T,-102S. Kielan,6,-
1308,66M. Fondriest,6,-
1309,-3T. Lanik,6,-
1310,-105M. Ujvary,6,-
1311,-6R. Michalik,6,-
1312T,-4M. Del Pino,6,-
1312T,-3L. Sciahbasi,6,-
1314,-4J. Van Emburgh,6,-
1315,-4J. Eysseric,5,-
1316,-107A. Skorilas,5,-
1317,-5N. Kaliyanda Poonacha,5,-
1318T,-5Y. Sugaya,5,-
1318T,-5N. Van Noord,5,-
1320T,-3L. Catarina,5,-
1320T,-2E. Voisin,5,-
1322,-3R. Perot,5,-
1323,85A. Walch,5,-
1324,-4A. Vasilev,5,-
1325T,-2K. Ivanovski,5,-
1325T,-2J. Tracy,5,-
1327,-2D. Siniakov,5,-
1328,-2C. Gannon,5,-
1329,79T. Samuel,5,-
1330,-10R. Turcanu,5,-
1331,-2A. Vasquez Gehrke,5,-
1332T,-1S. Caruso,5,-
1332T,-1E. Ribeiro Lago,5,-
1334,-6B. Hannestad,5,-
1335T,R. De Alba,5,-
1335T,G. Sakharov,5,-
1337,A. Garcia Carbajal,5,-
1338,1C. Papoe,5,-
1339T,-8R. Hohmann,5,-
1339T,1M. Thomson,5,-
1341T,R. Augusto Dos Santos,5,-
1341T,-4Q. Sun,5,-
1343,-1V. Breazu,5,-
1344T,C. Bouchelaghem,5,-
1344T,O. O'Hoisin,5,-
1344T,L. Vojinovic,5,-
1347,6S. Puskar,5,-
1348T,4A. Kalender,5,-
1348T,-4O. Moraing,5,-
1350,1S. Paardekooper,5,-
1351T,3Y. Kelm,5,-
1351T,3M. Scaglia,5,-
1353,4C. Stanke,5,-
1354T,5L. Carnevalle,5,-
1354T,X. Chen,5,-
1354T,8F. Krolo,5,-
1357T,-65M. Alkotop,5,-
1357T,6M. Gloeckler,5,-
1357T,6T. Meneo,5,-
1357T,3I. Sevilla,5,-
1357T,3R. Valente,5,-
1362,82N. Buitrago,5,-
1363T,J. Bianchi,5,-
1363T,T. Faurel,5,-
1363T,-68A. Gola,5,-
1363T,A. Salazar,5,-
1367T,6S. Pel,5,-
1367T,-68M. Walters,5,-
1369,2M. Chan Baratau,5,-
1370,91N. Waldner,5,-
1371,3A. Elamin,5,-
1372,-171A. Bacaloni,5,-
1373T,6F. Cabral,4,-
1373T,263M. Fuele,4,-
1375T,G. Brymer,4,-
1375T,5A. Ciurletti,4,-
1375T,5M. Kalovelonis,4,-
1375T,5A. Kuperstein,4,-
1375T,5R. Murali,4,-
1375T,5C. Stebe,4,-
1381T,4E. Burnett,4,-
1381T,4R. Crespo Piedra,4,-
1381T,4R. Gales,4,-
1381T,4Y. Park,4,-
1381T,4T. Yuzuki,4,-
1386,4F. Romboli,4,-
1387T,4J. Moret,4,-
1387T,4A. Nasridinov,4,-
1389T,4A. Bhat,4,-
1389T,4V. Leote Prata,4,-
1391T,4H. Hoeyeraal,4,-
1391T,4Z. Viiala,4,-
1393T,7T. Brown,4,-
1393T,7J. De Cuyper,4,-
1393T,7T. Laurent,4,-
1393T,7J. Ocleppo,4,-
1397T,8T. Hands,4,-
1397T,8Y. Zhang,4,-
1399,-4P. Faut,4,-
1400T,13R. Ellouck,4,-
1400T,8J. Kucera,4,-
1402T,18G. Roveri Sidney,4,-
1402T,-2S. Stankovic,4,-
1404T,7A. Basile,4,-
1404T,1S. Jones,4,-
1404T,7B. Nakashima,4,-
1407T,-76G. Evans,4,-
1407T,6C. Lerby,4,-
1407T,6S. Matsuoka,4,-
1407T,6I. Vasa,4,-
1407T,6F. Yamacita,4,-
1407T,6N. Zamora,4,-
1413,7P. Rodenas,4,-
1414T,-1J. Graca,4,-
1414T,9A. Karahan,4,-
1414T,9J. Kobierski,4,-
1414T,9F. Rengifo,4,-
1414T,9A. Sau Franco,4,-
1414T,78J. Yamasaki,4,-
1420,96S. Gray,4,-
1421,7A. Jilly,4,-
1422,7K. Hans,4,-
1423T,8A. Bennour Dit Sahli,4,-
1423T,15M. Malaszszak,4,-
1423T,8D. Panarin,4,-
1423T,103N. Parizzia,4,-
1427T,102M. Balciunas,4,-
1427T,6K. Juhas,4,-
1427T,6A. Mokrov,4,-
1427T,-77R. Stuurman,4,-
1431,9D. Bagnolini,4,-
1432T,-2M. Arseneault,4,-
1432T,5J. Brkic,4,-
1434T,104I. Kountourakis,4,-
1434T,104S. Linde Palacios,4,-
1434T,4O. Okonkwo,4,-
1437,-4T. Martinez,4,-
1438T,-2L. Matthysen,4,-
1438T,2N. Nedelchev,4,-
1438T,5B. Yu,4,-
1441,-259O. Ojakaar,4,-
1442T,N. Barki,4,-
1442T,5L. Lane,4,-
1444T,8A. Melero Kretzer,4,-
1444T,N. Rispoli,4,-
1444T,M. Rocens,4,-
1447T,6A. Canter,4,-
1447T,A. Gil Garcia,4,-
1447T,A. Horoz,4,-
1447T,D. Minighini,4,-
1447T,L. Ratti,4,-
1452T,5D. Donders,4,-
1452T,1D. Spiridon,4,-
1454,-85G. Den Heijer,4,-
1455T,-2A. Alvarado Berrospi,4,-
1455T,2M. Dimic,4,-
1455T,-2R. Falck,4,-
1455T,-92L. Lagarrigue,4,-
1459,1A. Caruso,4,-
1460T,3P. Aggarwal,4,-
1460T,7S. Agostini,4,-
1462,4P. Pampanin,4,-
1463,1M. Figl,4,-
1464,1N. Ianin,4,-
1465T,4T. Franco,4,-
1465T,-89M. Majdandzic,4,-
1465T,-158J. Yang,4,-
1468T,-91J. Court,4,-
1468T,-90B. Torres,4,-
1470,M. Coman,4,-
1471T,E. King,3,-
1471T,R. Stalder,3,-
1471T,J. Tatlot,3,-
1471T,C. Yam,3,-
1475T,1D. Cox,3,-
1475T,1R. Senthil Kumar,3,-
1477T,312M. De Boes,3,-
1477T,2K. Drzewiecki,3,-
1477T,2C. Hoole,3,-
1477T,2W. Rejchtman Vinciguerra,3,-
1481T,1D. Beckles,3,-
1481T,-5G. Gruenig,3,-
1481T,1B. Massacri,3,-
1484T,F. Apltauer,3,-
1484T,C. Birrell,3,-
1484T,A. Bolla,3,-
1484T,T. Boosarawongse,3,-
1484T,A. Tripathi,3,-
1484T,S. Woldeab,3,-
1484T,23A. Yazdani,3,-
1491T,-1H. Huens,3,-
1491T,-1P. Nad,3,-
1493,-71D. Perez Sanz,3,-
1494T,-2F. Forti,3,-
1494T,-2S. Hampe,3,-
1494T,-2A. Hoyos,3,-
1494T,-2L. Koenig,3,-
1494T,142J. Lapadat,3,-
1494T,-2N. Novakovic,3,-
1494T,142O. Paldanius,3,-
1494T,-2P. Photiades,3,-
1494T,-2L. Ruland,3,-
1494T,-2P. Siekanowicz,3,-
1504T,-2D. Eichenseher,3,-
1504T,-2V. Garay,3,-
1504T,-2M. Martinez,3,-
1504T,-2N. Trouve,3,-
1504T,-2P. Weir,3,-
1509,-180R. Pang,3,-
1510T,-3S. Corbinais,3,-
1510T,-3N. Djosic,3,-
1510T,-3I. Gretskiy,3,-
1510T,-3C. Kissell,3,-
1510T,28S. Moghimi,3,-
1510T,-3S. Seghetti,3,-
1510T,-3M. Stenzer,3,-
1510T,-3A. Urrea,3,-
1510T,-3R. Ymer,3,-
1510T,-18E. Zanada,3,-
1520T,-4L. Ferri,3,-
1520T,148L. Garcia Paez,3,-
1520T,-4L. Herman,3,-
1520T,-4B. Kumaran,3,-
1520T,-4M. Lanz,3,-
1520T,-4V. Markov,3,-
1520T,-4K. Rahmani,3,-
1520T,-4J. Silva,3,-
1528T,-2T. Al Azmeh,3,-
1528T,-2A. Jones,3,-
1528T,535N. Muamba,3,-
1531T,14N. Bilozertsev,3,-
1531T,-2A. De Gabriele,3,-
1531T,-2J. De Jager,3,-
1531T,-15J. Hartenstein,3,-
1531T,14L. Lestir,3,-
1531T,-2L. Parenti,3,-
1531T,-15D. Recek,3,-
1531T,-2L. Van Herck,3,-
1531T,-2R. Van Tilburg,3,-
1531T,-2P. Werren,3,-
1541,-4C. Hanzlik,3,-
1542T,-4S. Bangoura,3,-
1542T,-4J. Cizek,3,-
1542T,-200A. Genov,3,-
1542T,-4C. Giraldi,3,-
1542T,-4D. Nedev,3,-
1547T,150P. Alvarado,3,-
1547T,-2M. Hoffmann,3,-
1547T,7V. Remondy Pagotto,3,-
1547T,-2T. Silva,3,-
1547T,-18B. Suarez,3,-
1547T,177A. Timini,3,-
1547T,-2F. Valle,3,-
1554,-3T. Gerbaud,3,-
1555T,-3T. Bieldiugin,3,-
1555T,-3W. Hsieh,3,-
1557T,-3I. Fahim,3,-
1557T,184T. Longwe-Smit,3,-
1557T,-3D. Markovina,3,-
1557T,-3F. Mazzola,3,-
1557T,-3D. Petrovic,3,-
1557T,-281P. Valsecchi,3,-
1557T,-3P. Woerner,3,-
1564,C. Zarate,3,-
1565T,G. Lazarov,3,-
1565T,-4J. Leather,3,-
1565T,-4J. Wendler Filho,3,-
1565T,L. Zima,3,-
1569,202L. Angelini,3,-
1570T,-5E. Grevelius,3,-
1570T,2F. Lechno-Wasiutynski,3,-
1570T,-5A. Susanto,3,-
1570T,-5P. Tailleu,3,-
1570T,-5N. Toffanin,3,-
1570T,-9D. Uta,3,-
1576,-119A. Frusina,3,-
1577,-4J. Jermar,3,-
1578,-4M. Onofrei,3,-
1579,-3C. Cordoba,3,-
1580,-3A. Asaba,3,-
1581T,-114K. Ibrahim,3,-
1581T,-3R. Jaisinghani,3,-
1583,-4N. Lopez,3,-
1584T,19A. Aitkulov,2,-
1584T,-4L. Andrade Da Silva,2,-
1584T,-4T. Arribage,2,-
1584T,-4T. Bowers,2,-
1584T,-4L. Byers,2,-
1584T,-4I. Cervantes,2,-
1584T,-4R. Colby,2,-
1584T,-4R. Ferrer Guimaraes,2,-
1584T,-4T. Gerini,2,-
1584T,-4B. Henning,2,-
1584T,-4M. Hermans,2,-
1584T,19J. Ingildsen,2,-
1584T,-4S. Itsusaki,2,-
1584T,-4K. King,2,-
1584T,-4J. Lee,2,-
1584T,-4Z. Mashni,2,-
1584T,-4S. Montsi,2,-
1584T,-4G. Olaso,2,-
1584T,-4D. Pagani,2,-
1584T,-4H. Reese,2,-
1584T,-4M. Romios,2,-
1584T,-4Y. Shyla,2,-
1584T,-4M. Wallner,2,-
1584T,-4M. Zormann,2,-
1608T,-5L. Britto,2,-
1608T,-5C. Djonov,2,-
1608T,-5R. Garcia,2,-
1608T,-5A. Jecan,2,-
1608T,-5S. Katayama,2,-
1608T,-5A. Matta,2,-
1608T,-5A. Morolli,2,-
1608T,-5A. Nuñez Vera,2,-
1608T,-5K. Shibano,2,-
1608T,-5T. Stepanov,2,-
1608T,-5L. Zhao,2,-
1619T,-1K. Annur Senthil Kumar,2,-
1619T,-1M. Bigun,2,-
1619T,-1D. Bogatov,2,-
1619T,-1Y. Chen,2,-
1619T,-1L. Correa Beguerie,2,-
1619T,-1E. De Filippo,2,-
1619T,-1X. Han,2,-
1619T,-1N. Johnston,2,-
1619T,-1D. Kelly,2,-
1619T,-1J. Kennedy,2,-
1619T,-220G. Moroni,2,-
1619T,-1B. Munk Mesa,2,-
1619T,-1H. Pugh,2,-
1619T,-1S. Rodriguez,2,-
1619T,-1G. Shebekin,2,-
1619T,-1D. Shirokyi,2,-
1619T,-1R. Takahata,2,-
1619T,-1J. Vasami,2,-
1637T,22S. Agabigun,2,-
1637T,V. Bazilevskiy,2,-
1637T,-1A. Berge Nourescu,2,-
1637T,-34J. Jans,2,-
1637T,-1A. Kam,2,-
1637T,-1E. Van Loben Sels,2,-
1643T,236L. Beraldo,2,-
1643T,-25D. Bessonov,2,-
1643T,236A. Farag Cao,2,-
1643T,R. Haviland,2,-
1643T,V. Iakubenko,2,-
1643T,S. Klaassen,2,-
1643T,D. Kodancha Srinivasan,2,-
1643T,K. Koistila Larsson,2,-
1643T,V. Leal,2,-
1643T,K. Lemstra,2,-
1643T,A. Ljubojevic,2,-
1643T,P. Michnev,2,-
1643T,O. Milic,2,-
1643T,M. Naumovski,2,-
1643T,Y. Oki,2,-
1643T,N. Oliveira,2,-
1643T,E. Poritzky,2,-
1660T,-1J. Cheng,2,-
1660T,-1A. Cohen,2,-
1660T,-1J. Hendrikx,2,-
1660T,-24P. Karthik,2,-
1660T,-1I. Mayew,2,-
1660T,-1N. Schlagenhauf,2,-
1660T,-1E. Shumilov,2,-
1660T,P. Vaitiekunas,2,-
1668T,29F. Alberti,2,-
1668T,F. Bara,2,-
1668T,C. Bruce,2,-
1668T,211L. Cattaneo,2,-
1668T,29A. Chepik,2,-
1668T,S. Choo,2,-
1668T,C. Divar,2,-
1668T,-25D. Domingos,2,-
1668T,M. Ilhan,2,-
1668T,355A. Juan Mano,2,-
1668T,J. Kim,2,-
1668T,K. Koaykul,2,-
1668T,I. Kremenchutskyi,2,-
1668T,N. Larwig,2,-
1668T,W. Mayew,2,-
1668T,L. Miklavcic,2,-
1668T,F. Osti,2,-
1668T,J. Plans,2,-
1668T,L. Pourroy,2,-
1668T,S. Reveniau,2,-
1668T,A. Shepp,2,-
1668T,M. Sibanda,2,-
1668T,29T. Smoliner,2,-
1668T,T. Sonne,2,-
1668T,V. Tadic,2,-
1668T,S. Trkulja,2,-
1668T,V. Tsirikidze,2,-
1668T,Z. Velcz,2,-
1668T,29A. Voljavec,2,-
1697T,-5E. cherie Ligniere,2,-
1697T,-5J. Chin,2,-
1697T,-38M. Cossu,2,-
1697T,-5G. Guzauskas,2,-
1697T,-38Y. Tomida,2,-
1697T,-5L. Vaccari,2,-
1703T,-6J. Caldes,2,-
1703T,-6A. De Marchi,2,-
1703T,-6C. Gaal,2,-
1703T,-6S. Haita,2,-
1703T,-6O. Horak,2,-
1703T,21G. Houghton,2,-
1703T,-6S. Jorgensen,2,-
1703T,-6M. Mansilla Diez,2,-
1703T,-6M. Markovits,2,-
1703T,-6W. Mroz,2,-
1703T,-6J. Phillips,2,-
1703T,-6S. Planella Hernandez,2,-
1703T,-6D. Pop,2,-
1703T,-6L. Rodrigues,2,-
1703T,320B. Seleznev,2,-
1703T,-6T. Takamisawa,2,-
1703T,-6M. Van Der Merwe,2,-
1703T,-6L. Vickery,2,-
1721T,B. Hernandez Cortes,2,-
1721T,M. Jakic,2,-
1721T,-29S. Ozdemir,2,-
1721T,D. Tremblay,2,-
1725T,-1A. Alhogbani,2,-
1725T,-1M. Bartakovics,2,-
1725T,-1G. Crisostomo,2,-
1725T,338A. Finkelstein,2,-
1725T,-1B. Kokot,2,-
1725T,-1A. Mehrotra,2,-
1725T,-1I. Nortey,2,-
1725T,-180D. Petak,2,-
1725T,-1N. Philibert,2,-
1725T,-1V. Vanta,2,-
1725T,-1D. Verbeek,2,-
1725T,-1C. Zhang,2,-
